transaction_id,customer_id,product_id,transaction_date,transaction_amount,quantity,payment_method,status,region,sales_rep_id
TXN_00265,CUST_1960,PROD_0114,2023.11.26,6386.06,10,Bank Transfer,Completed,west,REP_148
TXN_00266,CUST_1027,PROD_0339,12-Aug-2023,428.17,1,Bank Transfer,Completed,West,REP_169
TXN_00267,CUST_1618,PROD_0568,2023.11.07,261.76,1,PayPal,Completed,South,REP_036
TXN_00268,CUST_1287,PROD_0359,2024.08.13,322.13,2,Bank Transfer,Completed,North,REP_134
TXN_00269,CUST_0799,PROD_0650,15-Oct-2024,"1,246.52",5,PayPal,Pending,South,REP_065
TXN_00270,CUST_0321,PROD_0614,21-Apr-2023,$622.70,2,Credit Card,Completed,South,REP_178
TXN_00271,CUST_1631,PROD_0334,2023-09-17,943.37,1,Bank Transfer,Refunded,north,REP_192
TXN_00272,CUST_1600,PROD_0689,09-Feb-2023,547.62,2,Credit Card,Completed,South,REP_003
TXN_00273,CUST_0246,PROD_0169,23-May-2025,-150.00,3,Bank Transfer,Completed,South,REP_037
TXN_00274,CUST_1613,PROD_0339,12/26/2025,1284.5,3,Crypto,Refunded,East,REP_109
TXN_00275,CUST_0477,PROD_0798,2024.10.03,421.39,2,Crypto,Pnding,South,REP_003
TXN_00276,CUST_1283,PROD_0261,10-Apr-2023,"$1,488.11",5,Credit Card,Completed,East,REP_161
TXN_00277,CUST_1117,PROD_0735,12/18/2023,"4,481.93",5,Credit Card,Completed,East,REP_187
TXN_00278,CUST_1827,PROD_0199,06-Sep-2025,452.24,2,Credit Card,Pending,East,REP_143
TXN_00279,CUST_0783,PROD_0211,2025.01.05,$114.20,1,Crypto,Completed,West,REP_056
TXN_00280,CUST_0533,PROD_0287,14-Sep-2024,404.48,2,Credit Card,Completed,North,REP_061
TXN_00281,CUST_1598,PROD_0692,07-Aug-2023,3183.28,4,Crypto,Completed,West,REP_068
TXN_00282,CUST_1363,PROD_0762,11/24/2025,779.42,1,Credit Card,Completed,NORTH,REP_079
TXN_00283,CUST_1948,PROD_0743,19-May-2024,"1,473.40",10,PayPal,Completed,south,REP_071
TXN_00284,CUST_1284,PROD_0472,12/27/2024,679.66,1,PayPal,Completed,,REP_111
TXN_00285,CUST_0237,PROD_0482,2025.06.04,446.62,1,Bank Transfer,Completed,West,REP_196
TXN_00286,CUST_1165,PROD_0023,2025-10-08,"5,470.66",5,PayPal,Completed,South,REP_190
TXN_00287,CUST_0975,PROD_0560,2024-11-16,$687.52,1,Credit Card,Completed,West,REP_195
TXN_00288,CUST_1971,PROD_0109,16-Jun-2025,532.97,1,PayPal,Completed,South,REP_023
TXN_00289,CUST_1968,PROD_0296,2025-10-23,$802.88,1,PayPal,Completed,West,REP_014
TXN_00290,CUST_0679,PROD_0006,2025-10-08,378.74,1,Credit Card,Completed,South,REP_134
TXN_00291,CUST_1504,PROD_0550,2023-04-15,548.26,1,PayPal,Completed,South,REP_033
TXN_00292,CUST_0579,PROD_0681,04-Feb-2025,320.08,1,Credit Card,Refunded,West,REP_009
TXN_00293,CUST_1374,PROD_0795,2025.08.23,1161.03,1,PayPal,Completed,South,REP_140
TXN_00294,CUST_1594,PROD_0203,2025.10.07,1732.23,10,Credit Card,Completed,East,REP_117
TXN_00295,CUST_1748,PROD_0325,11/01/2023,6554.53,10,Crypto,Completed,,REP_095
TXN_00296,CUST_0130,PROD_0785,02/09/2024,631.9,1,Crypto,Completed,East,REP_179
TXN_00297,CUST_1561,PROD_0244,03-Apr-2024,2252.36,3,Bank Transfer,Cancelled,East,REP_003
TXN_00298,CUST_0011,PROD_0327,2023-12-04,947.34,1,PayPal,Completed,north,REP_184
TXN_00299,CUST_0257,BAD_PROD_123,18-Dec-2024,437.40,1,Bank Transfer,Pending,West,REP_046
TXN_00300,CUST_0816,BAD_PROD_72,2023.01.16,98.5,1,Credit Card,Completed,East,REP_036
TXN_00301,CUST_0369,PROD_0591,2025.03.22,"2,973.03",10,Crypto,Completed,East,REP_141
TXN_00302,CUST_0944,PROD_0622,27-Jan-2025,2767.91,10,Credit Card,Completed,East,REP_013
TXN_00303,CUST_1418,PROD_0013,2023.07.11,633.58,1,Bank Transfer,Completed,North,REP_186
TXN_00304,CUST_1617,PROD_0380,2025.12.08,$644.61,1,Credit Card,Pending,West,REP_085
TXN_00305,CUST_1822,PROD_0365,2024-01-14,576.86,1,Credit Card,Completed,,REP_162
TXN_00306,CUST_1443,PROD_0602,1800-01-01,601.02,-5,Credit Card,Completed,North,REP_043
TXN_00307,CUST_0882,PROD_0342,2023-02-21,886.14,2,Credit Card,Completed,,REP_128
TXN_00308,CUST_0019,PROD_0792,2025.05.07,327.86,1,Crypto,Pnding,East,REP_156
TXN_00309,CUST_0110,PROD_0221,2023-10-24,"$1,632.06",3,Credit Card,Pending,North,REP_184
TXN_00310,CUST_1461,PROD_0073,10/27/2023,604.96,1,Credit Card,Completed,West,REP_047
TXN_00311,CUST_0505,PROD_0746,11/15/2023,7009.28,10,Crypto,Completed,West,REP_163
TXN_00312,CUST_1058,PROD_0772,2024-10-20,620.96,2,Credit Card,Completed,South,REP_019
TXN_00313,CUST_1312,PROD_0625,12/24/2023,351.83,1,Credit Card,Completed,North,REP_083
TXN_00314,CUST_1868,PROD_0046,27-Nov-2025,417.28,3,Bank Transfer,Completed,West,REP_097
TXN_00315,CUST_1003,PROD_0504,2023.02.27,"$2,997.44",4,Crypto,Completed,North,REP_179
TXN_00316,CUST_0255,PROD_0274,01-Jul-2024,301.15,1,PayPal,Refunded,West,REP_099
TXN_00317,CUST_0638,PROD_0555,2023-12-06,340.58,1,Credit Card,Pending,West,REP_148
TXN_00318,CUST_1745,PROD_0208,02/03/2024,5899.32,10,Bank Transfer,Completed,East,REP_029
TXN_00319,CUST_0134,PROD_0615,2023.02.05,658.68,1,Crypto,Completed,West,REP_128
TXN_00320,CUST_0499,PROD_0124,23-Apr-2024,$135.88,1,Credit Card,Refunded,West,REP_072
TXN_00321,CUST_0397,PROD_0010,2024.09.23,534.63,1,PayPal,Completed,North,REP_065
TXN_00322,CUST_1511,PROD_0329,1800-01-01,"$2,874.94",4,Credit Card,Completed,West,REP_038
TXN_00323,CUST_1622,PROD_0187,06/15/2025,1530.27,3,Bank Transfer,Cancelled,West,REP_177
TXN_00324,CUST_1611,PROD_0543,22-Dec-2025,"$10,058.79",10,Crypto,Completed,North,REP_124
TXN_00325,CUST_1984,PROD_0668,06-Jul-2024,585.74,2,Bank Transfer,Completed,West,REP_094
TXN_00326,CUST_0647,PROD_0060,1800-01-01,,1,Crypto,Completed,north,REP_156
TXN_00327,CUST_1837,PROD_0761,12/26/2023,197.0,2,PayPal,Complted,North,REP_033
TXN_00328,CUST_0685,PROD_0782,04/13/2023,215.18,3,Credit Card,Completed,North,REP_013
TXN_00329,CUST_1237,PROD_0442,11/03/2025,141.07,1,Bank Transfer,Completed,North,REP_172
TXN_00330,CUST_1857,PROD_0217,03/02/2023,343.62,1,PayPal,Completed,East,REP_101
TXN_00331,CUST_1374,PROD_0002,12/28/2025,345.67,1,PayPal,Refunded,East,REP_180
TXN_00332,CUST_0019,PROD_0536,21-Nov-2024,"1,615.78",2,Credit Card,Completed,east,REP_127
TXN_00333,CUST_1011,PROD_0718,02-Mar-2025,"$3,090.75",5,Bank Transfer,Completed,East,REP_077
TXN_00334,CUST_0119,PROD_0711,04/26/2025,435.41,2,Credit Card,Completed,North,REP_121
TXN_00335,CUST_1839,PROD_0356,28-Dec-2023,"7,084.23",10,Credit Card,Completed,North,REP_169
TXN_00336,CUST_0302,PROD_0626,18-Apr-2023,317.8,1,Crypto,Completed,NORTH,REP_049
TXN_00337,CUST_1309,PROD_0792,2024.09.18,3278.64,10,Crypto,Completed,North,REP_110
TXN_00338,CUST_0227,PROD_0667,2024-11-18,2211.96,4,Credit Card,Completed,East,REP_135
TXN_00339,CUST_1531,PROD_0165,14-Oct-2023,1026.19,1,Crypto,Completed,West,REP_036
TXN_00340,CUST_1525,PROD_0734,2023-03-26,"1,535.62",10,Bank Transfer,Completed,,REP_093
TXN_00341,CUST_1236,PROD_0091,17-Feb-2025,,1,Crypto,Completed,North,REP_154
TXN_00342,CUST_0356,PROD_0167,14-Oct-2024,"2,077.32",5,PayPal,Complted,North,REP_155
TXN_00343,CUST_0701,PROD_0207,2025.02.24,"1,480.83",5,Credit Card,Completed,west,REP_024
TXN_00344,CUST_0487,PROD_0282,03/22/2024,"1,048.08",3,Credit Card,Refunded,North,REP_199
TXN_00345,CUST_1345,PROD_0065,2024.10.02,142.91,2,Bank Transfer,Pending,West,BAD_REP_23
TXN_00346,CUST_1687,PROD_0516,01/28/2023,107.4,1,Credit Card,Completed,North,REP_161
TXN_00347,BAD_CUST_137,PROD_0157,2023-02-11,"1,841.73",2,Crypto,Pending,West,REP_098
TXN_00348,CUST_1664,PROD_0761,12/19/2025,$98.50,1,PayPal,Completed,South,REP_146
TXN_00349,CUST_1784,PROD_0769,10/16/2025,433.86,3,Credit Card,Cancelled,South,REP_105
TXN_00350,CUST_1587,PROD_0747,26-Aug-2023,1516.23,3,Crypto,Completed,south,REP_005
TXN_00351,CUST_1215,BAD_PROD_202,06/02/2025,$735.57,10,PayPal,Completed,,REP_129
TXN_00352,CUST_0995,PROD_0395,2025.01.24,474.93,1,Credit Card,Completed,North,REP_071
TXN_00353,CUST_0500,PROD_0074,2024-11-13,"$2,763.31",4,Credit Card,Completed,North,REP_122
TXN_00354,CUST_1519,PROD_0187,2025.05.25,5100.89,10,Credit Card,Completed,north,REP_003
TXN_00355,CUST_1261,BAD_PROD_122,2023-10-18,1248.04,3,PayPal,Completed,South,REP_036
TXN_00356,CUST_1046,PROD_0337,2025.09.16,258.76,1,Credit Card,Completed,west,REP_163
TXN_00357,CUST_1646,PROD_0676,10/05/2025,,1,Credit Card,Completed,West,REP_179
TXN_00358,CUST_1351,PROD_0568,2024.12.20,261.76,1,Crypto,Completed,South,REP_121
TXN_00359,CUST_1569,PROD_0623,2024.07.16,677.13,2,Crypto,Completed,,REP_140
TXN_00360,CUST_1151,PROD_0730,01-Nov-2024,1498.82,2,Crypto,Pending,South,REP_015
TXN_00361,CUST_0365,PROD_0240,2023.10.22,"$7,255.66",10,Crypto,Completed,East,REP_132
TXN_00362,CUST_1892,BAD_PROD_217,2023.11.12,$281.81,1,Credit Card,Pending,WEST,REP_184
TXN_00363,CUST_1068,PROD_0141,06/24/2023,333.37,1,PayPal,Pending,South,REP_016
TXN_00364,CUST_0519,PROD_0265,03/13/2025,1372.55,2,Credit Card,Completed,South,REP_134
TXN_00365,CUST_1152,PROD_0139,2023.10.14,592.19,4,Bank Transfer,Completed,South,REP_063
TXN_00366,CUST_1627,PROD_0459,2024-12-08,"5,601.15",10,PayPal,Completed,South,REP_023
TXN_00367,CUST_1154,PROD_0070,01/12/2024,3058.56,4,Bank Transfer,Cancelled,North,REP_077
TXN_00368,CUST_0529,PROD_0385,13-Dec-2023,999999.99,1,Credit Card,Completed,West,REP_172
TXN_00369,CUST_1345,PROD_0630,1800-01-01,2091.93,2,PayPal,Completed,EAST,REP_001
TXN_00370,CUST_0186,PROD_0198,2024.04.08,"$2,803.94",5,PayPal,Completed,North,REP_185
TXN_00371,CUST_1646,PROD_0205,2025.09.15,885.49,1,Crypto,Cancelled,South,REP_076
TXN_00372,CUST_0798,PROD_0726,09/06/2023,55.46,1,Credit Card,Completed,South,REP_027
TXN_00373,CUST_0982,PROD_0568,2023.11.26,$261.76,1,Bank Transfer,Pending,,REP_025
TXN_00374,CUST_0348,PROD_0799,2023-11-09,138.02,1,PayPal,Completed,South,REP_086
TXN_00375,CUST_1505,PROD_0687,09/17/2023,2061.34,3,PayPal,Completed,WEST,REP_062
TXN_00376,CUST_0922,PROD_0640,2024-05-28,755.81,1,Crypto,Completed,South,REP_146
TXN_00377,CUST_1699,PROD_0431,08/16/2025,464.4,1,PayPal,Refunded,East,REP_093
TXN_00378,CUST_1983,PROD_0325,09/07/2023,655.45,1,Crypto,Completed,North,REP_030
TXN_00379,CUST_1611,PROD_0442,21-Dec-2023,282.13,2,PayPal,Cancelled,West,REP_158
TXN_00380,CUST_1735,PROD_0288,2024-10-05,$552.87,1,PayPal,Pending,SOUTH,REP_084
TXN_00381,CUST_1948,PROD_0226,07/20/2023,$752.64,2,Credit Card,Pending,East,REP_175
TXN_00382,CUST_0921,PROD_0064,03/17/2025,110.64,1,PayPal,Completed,North,REP_150
TXN_00383,CUST_0957,PROD_0560,05/14/2025,$687.52,1,Crypto,Completed,,REP_125
TXN_00384,CUST_0361,PROD_0714,2023-10-14,176.05,1,Crypto,Completed,west,REP_170
TXN_00385,CUST_1311,PROD_0498,2023.06.24,"$1,080.79",1,Crypto,Refunded,North,REP_034
TXN_00386,CUST_0182,PROD_0060,07/07/2025,322.83,1,Bank Transfer,Refunded,South,REP_191
TXN_00387,CUST_1475,PROD_0397,15-Oct-2024,42.07,1,PayPal,Completed,South,REP_004
TXN_00388,CUST_0097,PROD_0257,05/21/2024,3724.28,5,Credit Card,Completed,East,REP_031
TXN_00389,CUST_0563,PROD_0577,25-Nov-2024,,2,Credit Card,Completed,East,REP_051
TXN_00390,CUST_0314,PROD_0239,2023-10-13,$694.10,1,Bank Transfer,Refunded,North,REP_050
TXN_00391,CUST_1570,PROD_0038,11-Jun-2025,$320.31,1,PayPal,Completed,,REP_014
TXN_00392,CUST_0955,PROD_0025,07-May-2023,279.37,10,Crypto,Pending,SOUTH,REP_008
TXN_00393,CUST_0021,PROD_0410,22-Jan-2025,410.15,2,Bank Transfer,Completed,North,REP_101
TXN_00394,CUST_1720,PROD_0461,14-Nov-2024,494.22,1,Bank Transfer,Completed,west,REP_069
TXN_00395,CUST_0805,PROD_0571,19-Sep-2024,"$1,054.58",3,Crypto,Pending,North,REP_136
TXN_00396,CUST_0576,PROD_0417,2025-09-01,"$1,531.97",3,Bank Transfer,Completed,West,REP_139
TXN_00397,CUST_1521,PROD_0357,02/12/2025,"1,367.52",3,Bank Transfer,Complted,East,REP_029
TXN_00398,CUST_0403,PROD_0383,17-Dec-2025,1222.02,1,Crypto,Refunded,South,REP_183
TXN_00399,CUST_1148,PROD_0158,11/24/2024,1129.59,1,PayPal,Completed,EAST,REP_167
TXN_00400,CUST_0613,PROD_0569,2024-01-22,$552.11,1,Credit Card,Pending,SOUTH,REP_141
TXN_00401,CUST_1143,PROD_0433,22-May-2023,2557.02,10,Credit Card,Pending,West,REP_064
TXN_00402,CUST_1877,PROD_0048,2024-04-07,$283.26,2,Crypto,Completed,WEST,REP_049
TXN_00403,CUST_1614,PROD_0328,2023-06-07,715.38,1,Crypto,Completed,North,REP_019
TXN_00404,CUST_0970,PROD_0433,06/23/2024,2557.02,10,PayPal,Completed,West,REP_127
TXN_00405,CUST_0693,PROD_0431,26-Oct-2025,"4,643.96",10,Bank Transfer,Complted,west,REP_195
TXN_00406,CUST_1735,PROD_0056,1800-01-01,"8,718.94",10,PayPal,Completed,North,REP_083
TXN_00407,CUST_1501,PROD_0577,09/15/2024,3878.47,5,Bank Transfer,Pending,North,REP_096
TXN_00408,CUST_0959,PROD_0268,2023-09-02,"7,648.98",10,Bank Transfer,Completed,South,REP_115
TXN_00409,CUST_0872,PROD_0069,04/19/2023,700.18,1,PayPal,Completed,west,REP_103
TXN_00410,CUST_1726,PROD_0728,10/16/2025,1602.18,4,Crypto,Completed,North,REP_180
TXN_00411,BAD_CUST_269,PROD_0601,12/11/2024,105.78,4,Crypto,Completed,South,REP_117
TXN_00412,CUST_0103,PROD_0449,2023.07.28,$286.03,1,PayPal,Completed,south,REP_078
TXN_00413,CUST_0333,PROD_0793,2023.10.25,240.94,1,Bank Transfer,Pending,East,REP_071
TXN_00414,CUST_1902,PROD_0257,08/25/2025,7448.56,10,Bank Transfer,Completed,North,REP_020
TXN_00415,BAD_CUST_105,PROD_0672,15-Feb-2024,$593.02,1,Bank Transfer,Completed,,REP_096
TXN_00416,CUST_1483,PROD_0490,24-Sep-2024,"$2,302.77",5,Bank Transfer,Completed,South,REP_110
TXN_00417,CUST_1154,PROD_0746,2023-01-06,$700.93,1,PayPal,Completed,West,REP_182
TXN_00418,CUST_0753,PROD_0643,19-Oct-2023,$719.31,1,Credit Card,Completed,North,REP_095
TXN_00419,CUST_0134,PROD_0049,2024.10.18,$640.29,1,Crypto,Cancelled,North,REP_086
TXN_00420,CUST_1181,PROD_0659,2025.12.01,717.17,1,Crypto,Completed,South,REP_133
TXN_00421,BAD_CUST_34,PROD_0316,16-Nov-2024,1302.39,2,Credit Card,Completed,North,REP_095
TXN_00422,CUST_1459,PROD_0413,2024.05.24,267.89,2,Bank Transfer,Completed,South,REP_079
TXN_00423,CUST_1413,PROD_0434,2025-10-24,125.19,10000,Credit Card,Completed,NORTH,REP_190
TXN_00424,CUST_0937,PROD_0002,2023.04.13,345.67,1,Credit Card,Completed,,REP_145
TXN_00425,CUST_1342,PROD_0145,2024.10.02,$32.03,1,Credit Card,Completed,,REP_181
TXN_00426,CUST_1694,PROD_0366,10/26/2025,$137.87,1,Crypto,Completed,South,REP_037
TXN_00427,CUST_0505,PROD_0420,2025-12-25,120.35,3,Crypto,Completed,East,REP_019
TXN_00428,CUST_0871,PROD_0573,09/10/2023,352.19,1,Credit Card,Completed,West,REP_138
TXN_00429,CUST_0190,PROD_0785,12/16/2024,631.9,1,Credit Card,Completed,South,REP_044
TXN_00430,CUST_0612,PROD_0561,05-Dec-2023,33.11,1,Credit Card,Completed,North,REP_177
TXN_00431,CUST_1435,PROD_0444,2024-04-06,593.38,1,Bank Transfer,Pending,South,REP_089
TXN_00432,CUST_1970,PROD_0434,2023.04.20,125.19,1,Bank Transfer,Completed,South,REP_037
TXN_00433,CUST_0052,PROD_0643,02/08/2023,719.31,-5,Bank Transfer,Pending,West,REP_058
TXN_00434,CUST_1585,PROD_0555,2024.06.14,"$1,702.90",5,Crypto,Completed,South,REP_128
TXN_00435,CUST_1470,PROD_0057,23-Oct-2024,"$11,156.87",0,PayPal,Completed,north,REP_143
TXN_00436,CUST_0612,PROD_0562,2025.05.05,"$1,002.80",4,Credit Card,Completed,,REP_148
TXN_00437,CUST_1468,PROD_0178,27-Jan-2024,136.09,1,Credit Card,Pending,EAST,REP_183
TXN_00438,CUST_1406,BAD_PROD_73,11/08/2023,774.59,1,PayPal,Completed,North,REP_141
TXN_00439,CUST_1787,PROD_0046,14-Jul-2024,278.18,2,Credit Card,Completed,East,REP_148
TXN_00440,CUST_0374,PROD_0170,2025.01.17,1127.15,3,Bank Transfer,Completed,West,REP_043
TXN_00441,CUST_2000,PROD_0271,2023.03.14,"7,132.22",10,Bank Transfer,Completed,South,REP_169
TXN_00442,CUST_1590,PROD_0417,2023-01-07,510.66,1,PayPal,Completed,South,REP_048
TXN_00443,CUST_0375,PROD_0139,09/07/2023,148.05,1,Bank Transfer,Completed,East,REP_056
TXN_00444,CUST_0389,PROD_0247,12/03/2024,$293.47,2,PayPal,Completed,East,REP_111
TXN_00445,CUST_1673,PROD_0148,2023-07-05,$888.98,4,Bank Transfer,Complted,East,REP_196
TXN_00446,CUST_0674,PROD_0230,06/24/2023,"1,071.01",4,Credit Card,Completed,West,REP_172
TXN_00447,CUST_1890,PROD_0792,09-Oct-2023,$655.73,2,Crypto,Completed,South,REP_175
TXN_00448,CUST_0804,PROD_0637,2024.01.27,3558.43,10,Bank Transfer,Completed,,REP_178
TXN_00449,CUST_1503,PROD_0704,03/14/2025,$917.70,2,PayPal,Completed,North,REP_032
TXN_00450,CUST_0404,PROD_0374,14-Aug-2024,3230.05,10,Crypto,Completed,North,REP_054
TXN_00451,CUST_0593,PROD_0080,2025.03.20,"10,319.65",10,Credit Card,Completed,West,REP_167
TXN_00452,CUST_1492,PROD_0606,2025.11.10,340.89,4,Crypto,Completed,South,REP_186
TXN_00453,CUST_0732,PROD_0738,02/08/2023,701.14,1,PayPal,Completed,South,REP_061
TXN_00454,CUST_1621,PROD_0065,2025.10.26,71.45,1,Credit Card,Completed,north,REP_110
TXN_00455,CUST_0505,PROD_0088,04/11/2024,556.28,2,Credit Card,Completed,North,REP_111
TXN_00456,CUST_0083,PROD_0088,2024-12-18,278.14,1,Bank Transfer,Completed,South,REP_100
TXN_00457,CUST_0319,PROD_0713,2025.03.14,"5,088.09",5,Crypto,Completed,West,REP_200
TXN_00458,CUST_1091,PROD_0726,12/12/2023,55.46,1,Bank Transfer,Completed,East,REP_147
TXN_00459,CUST_0414,PROD_0204,01/04/2023,"$1,058.47",1,Credit Card,Completed,West,REP_069
TXN_00460,CUST_0453,PROD_0382,2024-01-20,183.89,3,Bank Transfer,Refunded,South,REP_150
TXN_00461,CUST_0746,PROD_0601,19-Jun-2025,26.44,1,Bank Transfer,Completed,EAST,REP_163
TXN_00462,CUST_0198,PROD_0476,2023.05.10,606.24,1,PayPal,Completed,West,REP_138
TXN_00463,CUST_0259,PROD_0573,2023-08-09,$352.19,1,Bank Transfer,Completed,West,REP_143
TXN_00464,CUST_1713,PROD_0783,2023-07-25,1055.79,2,Credit Card,Completed,south,REP_002
TXN_00465,CUST_0298,PROD_0606,2025.07.25,85.22,1,Bank Transfer,Cancelled,North,REP_150
TXN_00466,CUST_1304,PROD_0539,05/27/2024,752.94,5,Credit Card,Pending,West,REP_112
TXN_00467,CUST_0300,PROD_0214,2025.08.03,,1,Credit Card,Pending,West,REP_099
TXN_00468,CUST_0129,PROD_0074,03/18/2024,6908.27,10,PayPal,Refunded,North,REP_103
TXN_00469,CUST_0498,PROD_0061,2025-07-21,$610.68,1,Credit Card,Completed,West,REP_012
TXN_00470,CUST_1907,PROD_0698,03/11/2023,272.59,1,Credit Card,Completed,West,REP_125
TXN_00471,CUST_0438,PROD_0543,01/25/2024,"1,005.88",1,PayPal,Pending,North,REP_190
TXN_00472,CUST_1716,PROD_0219,2024.04.06,966.6,1,Credit Card,Completed,South,REP_045
TXN_00473,CUST_1316,PROD_0012,27-Mar-2023,"1,280.11",2,PayPal,Refunded,,REP_186
TXN_00474,CUST_0207,PROD_0415,2023-05-25,937.74,1,Crypto,Completed,South,REP_148
TXN_00475,CUST_0294,PROD_0032,19-Nov-2024,260.56,1,Crypto,Completed,East,REP_179
TXN_00476,CUST_1964,PROD_0160,2023.07.20,$937.76,2,Crypto,Refunded,south,REP_007
TXN_00477,CUST_1874,PROD_0237,05-Aug-2025,$334.61,1,Credit Card,Completed,East,REP_152
TXN_00478,CUST_1711,PROD_0739,2023-11-25,491.31,1,Bank Transfer,Completed,East,REP_067
TXN_00479,CUST_0029,PROD_0181,2023-08-06,$227.16,3,PayPal,Completed,EAST,REP_070
TXN_00480,CUST_0179,PROD_0558,2024.09.24,2804.07,10,Crypto,Completed,NORTH,REP_097
TXN_00481,CUST_0041,PROD_0341,10/11/2025,314.71,1,PayPal,Cancelled,East,REP_053
TXN_00482,CUST_1494,PROD_0458,21-Jun-2025,$356.45,1,Crypto,Completed,East,REP_162
TXN_00483,CUST_1216,PROD_0080,10/22/2025,"10,319.65",10,Crypto,Completed,North,REP_161
TXN_00484,CUST_0344,PROD_0647,2023-05-27,364.58,1,Credit Card,Completed,West,REP_093
TXN_00485,CUST_1773,PROD_0772,11/22/2024,"$3,104.81",10,PayPal,Pending,West,REP_151
TXN_00486,CUST_0816,PROD_0759,2023-12-19,415.94,1,Credit Card,Completed,east,REP_058
TXN_00487,CUST_1997,PROD_0473,2024-01-18,"$3,506.70",5,PayPal,Completed,South,REP_196
TXN_00488,CUST_0737,PROD_0671,2023-07-19,138.39,1,PayPal,Completed,West,REP_069
TXN_00489,CUST_0626,PROD_0715,2025.03.14,"1,298.81",10,Bank Transfer,Pending,South,REP_168
TXN_00490,CUST_0278,PROD_0112,2023.09.13,$725.62,1,Crypto,Pending,,REP_047
TXN_00491,CUST_1379,PROD_0292,07/21/2024,791.13,2,Credit Card,Completed,west,REP_043
TXN_00492,CUST_0529,PROD_0631,2023.10.18,943.73,1,Bank Transfer,Completed,North,REP_189
TXN_00493,CUST_0086,PROD_0383,2024.02.22,"1,222.02",1,PayPal,Pending,East,REP_170
TXN_00494,CUST_1925,PROD_0017,04/26/2023,"$1,338.18",3,Crypto,Completed,west,REP_062
TXN_00495,CUST_0317,PROD_0493,06/25/2025,$437.55,2,Credit Card,Refunded,East,REP_195
TXN_00496,CUST_1881,PROD_0331,13-Nov-2023,3284.77,10,Bank Transfer,Completed,East,REP_055
TXN_00497,CUST_1926,PROD_0739,28-May-2023,491.31,1,PayPal,Completed,North,BAD_REP_134
TXN_00498,CUST_0693,PROD_0486,28-Jan-2025,"$5,411.23",5,Bank Transfer,Completed,West,REP_049
TXN_00499,CUST_1361,PROD_0406,25-Nov-2023,123.24,1,PayPal,Cancelled,West,REP_106
TXN_00500,CUST_0863,PROD_0117,2023-12-28,"$7,338.65",10,PayPal,Completed,West,REP_177
TXN_00501,CUST_1169,PROD_0555,13-Jul-2025,"3,405.79",10,Crypto,Completed,East,REP_078
TXN_00502,BAD_CUST_230,PROD_0115,2023-10-27,$840.01,1,Credit Card,Completed,West,REP_119
TXN_00503,CUST_0225,PROD_0795,07-Sep-2024,"$5,805.13",5,Crypto,Pending,south,REP_161
TXN_00504,CUST_1447,PROD_0549,2025.10.27,663.59,4,Credit Card,Completed,South,REP_028
TXN_00505,CUST_1078,PROD_0625,2023.01.03,351.83,1,Credit Card,Completed,East,REP_057
TXN_00506,CUST_1918,PROD_0547,12/21/2023,756.47,2,PayPal,Completed,North,REP_169
TXN_00507,CUST_1968,PROD_0644,12/20/2024,131.48,1,Bank Transfer,Completed,South,REP_120
TXN_00508,CUST_1957,PROD_0336,02-Nov-2025,2388.53,4,Credit Card,Completed,North,REP_120
TXN_00509,CUST_1840,PROD_0336,2023-09-07,597.13,1,Credit Card,Completed,,REP_004
TXN_00510,CUST_0068,PROD_0740,2024-07-21,602.81,1,Credit Card,Completed,South,REP_020
TXN_00511,BAD_CUST_111,PROD_0147,2025-11-08,168.39,1,Credit Card,Completed,East,REP_117
TXN_00512,CUST_1358,PROD_0122,16-Jan-2024,325.34,2,PayPal,Pending,east,REP_089
TXN_00513,CUST_1021,PROD_0081,2025.05.13,2147.04,5,Crypto,Cancelled,North,REP_163
TXN_00514,CUST_1101,PROD_0685,2025-11-05,"3,679.58",10,Bank Transfer,Completed,East,REP_053
TXN_00515,CUST_1563,PROD_0666,2024-03-20,$408.27,1,PayPal,Completed,,REP_039
TXN_00516,CUST_0856,PROD_0662,2023.12.26,921.09,0,PayPal,Completed,north,REP_053
TXN_00517,CUST_1179,PROD_0375,2024.12.21,1005.88,3,PayPal,Completed,South,BAD_REP_69
TXN_00518,CUST_1096,PROD_0570,2024-01-06,729.87,2,Credit Card,Completed,South,REP_086
TXN_00519,CUST_1525,PROD_0063,2025-02-25,856.89,1,Bank Transfer,Completed,east,REP_099
TXN_00520,CUST_1471,PROD_0504,07/17/2023,749.36,1,PayPal,Completed,North,REP_118
TXN_00521,CUST_1716,PROD_0668,2024.02.07,585.74,2,PayPal,Completed,south,REP_092
TXN_00522,CUST_1583,PROD_0449,2024-10-03,$286.03,1,PayPal,Completed,West,REP_138
TXN_00523,CUST_1778,PROD_0428,23-Jun-2024,1193.04,3,Credit Card,Completed,East,REP_113
TXN_00524,CUST_1383,PROD_0427,2023.06.13,1935.2,2,Credit Card,Completed,East,REP_083
TXN_00525,CUST_1301,PROD_0421,2025-10-15,"$1,220.36",5,PayPal,Completed,,REP_065
TXN_00526,CUST_0883,PROD_0322,2023-12-04,$904.97,2,Credit Card,Completed,West,REP_001
TXN_00527,CUST_1337,PROD_0680,2023.10.13,285.49,1,Bank Transfer,Completed,West,REP_181
TXN_00528,CUST_1129,PROD_0166,27-Oct-2024,"$4,490.42",5,Credit Card,Completed,,REP_174
